id,chainId,name,address,lat,lng,tags,updatedAt
store-sports-depo-osm-node-2183093048,chain-sports-depo,スポーツデポ,,35.7147325,139.3645089,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-2394520156,chain-sports-depo,スポーツデポ,,36.6235908,138.2018928,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-2412752627,chain-sports-depo,スポーツデポ,,35.2871497,136.9073181,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-2430737999,chain-sports-depo,スポーツデポ,,35.667646,139.437343,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-2535952418,chain-sports-depo,スポーツデポ,,34.734456,135.4930932,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-2666356073,chain-sports-depo,スポーツデポ函館梁川店,,41.7899206,140.7458785,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-2674901532,chain-sports-depo,スポーツデポ,,34.7963451,137.7792421,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-2784757243,chain-sports-depo,スポーツデポ,,43.0106009,144.4071863,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-3079135778,chain-sports-depo,スポーツデポ,,34.6799065,133.9123439,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-3693605872,chain-sports-depo,スポーツデポ,,35.1080905,138.8670639,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-3704800344,chain-sports-depo,スポーツデポ,,35.0909328,136.8641149,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-3823882469,chain-sports-depo,スポーツデポ 宮の沢店,,43.0974575,141.2583968,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-3912537919,chain-sports-depo,スポーツデポ,,34.8157527,137.3730419,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-3958293081,chain-sports-depo,スポーツデポ,,34.8160316,135.3736101,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-4226427403,chain-sports-depo,スポーツデポ,,34.8412911,135.6161243,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-4247849474,chain-sports-depo,スポーツデポ小倉東インター店,,33.8385316,130.9101748,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-4340744066,chain-sports-depo,スポーツデポ,,35.6659303,140.0124693,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-4436856589,chain-sports-depo,スポーツデポパワーモールおおた店,,36.2785536,139.3854774,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-4462945608,chain-sports-depo,スポーツデポ,,34.2409995,135.1504231,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-4490755995,chain-sports-depo,スポーツデポ,,43.0735356,141.3594618,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-4746864522,chain-sports-depo,スポーツデポ,,38.2704718,140.9854668,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-4758939950,chain-sports-depo,スポーツデポ,,34.3112245,134.0611177,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-4976827025,chain-sports-depo,スポーツデポ,,43.188531,141.73378,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5085316754,chain-sports-depo,スポーツデポ,,35.4897277,138.741656,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5105056018,chain-sports-depo,スポーツデポ 熊本インター店,,32.8368491,130.779378,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5197330295,chain-sports-depo,スポーツデポ,,26.2307775,127.689088,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5209418521,chain-sports-depo,スポーツデポ,,35.6529332,138.5329835,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5220912198,chain-sports-depo,スポーツデポ,,36.0073516,140.1626815,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5232538230,chain-sports-depo,スポーツデポ 仙台泉店,,38.3151424,140.8729309,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5234825628,chain-sports-depo,スポーツデポ,,26.1596313,127.6609452,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5289145523,chain-sports-depo,スポーツデポ,,34.6442351,135.5198509,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5300379521,chain-sports-depo,スポーツデポ,,34.4076343,135.2983501,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5397922622,chain-sports-depo,スポーツデポ,,34.7268703,134.8490577,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5639256659,chain-sports-depo,スポーツデポ,,34.6115907,135.467839,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5725156085,chain-sports-depo,スポーツデポ 長崎時津店,,32.8507549,129.8286944,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-5812476297,chain-sports-depo,スポーツデポ,,31.7612661,131.0878631,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-6139965868,chain-sports-depo,スポーツデポ,,35.6124655,139.3970069,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-6533022986,chain-sports-depo,スポーツデポ,,34.6156958,136.0872094,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-7140673819,chain-sports-depo,スポーツデポ,,34.7157051,135.3976323,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-7278898349,chain-sports-depo,スポーツデポ鳥取店,,35.5237349,134.1996914,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-7345757597,chain-sports-depo,スポーツデポ,,35.1001826,136.9130637,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-7562261324,chain-sports-depo,スポーツデポ,,40.8326332,140.703628,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-8124412177,chain-sports-depo,スポーツデポ,,34.6800105,135.5911025,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-8869523797,chain-sports-depo,スポーツデポ 盛岡南店,,39.675983,141.1364499,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-9549291646,chain-sports-depo,スポーツデポ,,36.3560579,139.1295005,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-10057409673,chain-sports-depo,スポーツデポ,,35.2397538,137.0158102,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-10188962091,chain-sports-depo,スポーツデポ,,36.4222103,139.0247366,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-10859800234,chain-sports-depo,スポーツデポ,,34.5409307,135.6059075,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-10924779455,chain-sports-depo,スポーツデポ,,34.4948537,133.3990738,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-11231369155,chain-sports-depo,スポーツデポ,,26.3361409,127.8425006,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-11749755063,chain-sports-depo,スポーツデポ,,35.3385803,139.4463011,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-12068977413,chain-sports-depo,スポーツデポ,,35.5141178,139.7102391,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-12250516159,chain-sports-depo,スポーツデポ,,34.804653,135.5150854,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-12518256858,chain-sports-depo,スポーツデポ,,34.7149281,135.286079,,2025-09-06T11:59:44.817777+00:00
store-sports-depo-osm-node-12813846367,chain-sports-depo,スポーツデポ,,36.556059,139.9281035,,2025-09-06T11:59:44.817777+00:00
store-biccamera-osm-node-502929378,chain-biccamera,ビックカメラ,,33.5875734,130.3986797,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-652435034,chain-biccamera,コジマ×ビックカメラ,,39.6998604,141.130959,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-726531230,chain-biccamera,ビックカメラ,,35.1703295,136.8795679,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1139059180,chain-biccamera,ビックカメラ,,31.5838338,130.5407477,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1377643958,chain-biccamera,ビックカメラ,,35.6597979,139.7020831,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1500279453,chain-biccamera,コジマ×ビックカメラ,,35.7323352,139.4648752,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1519087618,chain-biccamera,ビックカメラ,,35.692029,139.7018499,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1679006468,chain-biccamera,ビックカメラ,,35.5327986,139.6969702,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1685345140,chain-biccamera,ビックカメラ,,35.7308583,139.708934,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1712880010,chain-biccamera,コジマ×ビックカメラ,,35.7275347,139.6138839,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1799370528,chain-biccamera,ビックカメラ,,34.7035324,137.7338328,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1803454918,chain-biccamera,コジマ×ビックカメラ,,35.6333334,138.5714377,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1880856472,chain-biccamera,コジマ×ビックカメラ,,35.7400571,139.3306622,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1936281244,chain-biccamera,コジマ×ビックカメラ,,35.7163501,139.9778269,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1980563312,chain-biccamera,コジマ×ビックカメラ,,35.4932274,139.6484189,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-1996758954,chain-biccamera,コジマ×ビックカメラ,,35.4450176,139.3946673,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2309537212,chain-biccamera,コジマ×ビックカメラ,,35.596349,139.338371,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2342926877,chain-biccamera,ビックカメラ,,35.6771173,139.7368118,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2389061804,chain-biccamera,ビックカメラ,,35.6924995,139.6984988,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2403132185,chain-biccamera,コジマ×ビックカメラ,,35.8395669,139.5243133,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2467422023,chain-biccamera,コジマ×ビックカメラ,,35.7816681,139.6633029,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2475153143,chain-biccamera,ビックカメラ,,36.370086,140.4769318,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2519709365,chain-biccamera,コジマ×ビックカメラ,,41.8030098,140.7350977,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2533388561,chain-biccamera,コジマ×ビックカメラ,,35.8003112,139.5611207,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2684570950,chain-biccamera,ビックカメラ,,35.339533,139.488309,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2710605880,chain-biccamera,コジマ + ビックカメラ,,35.6833169,139.5579122,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2850153551,chain-biccamera,ビックカメラ,,35.9043136,139.6210323,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-2947956461,chain-biccamera,コジマxビックカメラ,,35.5911911,139.6022064,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-3042975228,chain-biccamera,ビックカメラ,,35.4650013,139.61843,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-3066023034,chain-biccamera,コジマ×ビックカメラ,,35.5222695,139.5957578,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-3311590872,chain-biccamera,ビックカメラ,,43.0664226,141.3529375,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-3361710478,chain-biccamera,コジマ×ビックカメラ,,35.7934992,139.4815989,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-3408075895,chain-biccamera,コジマ×ビックカメラ,,35.7746038,139.7711681,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-3582174593,chain-biccamera,ビックカメラ,,35.6546508,139.338927,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-3695012131,chain-biccamera,コジマ×ビックカメラ,,35.7026269,140.0581929,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-3838949720,chain-biccamera,コジマ×ビックカメラ,,35.2751884,139.6797815,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-3890060455,chain-biccamera,コジマ×ビックカメラ,,35.686908,139.6220372,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4072637112,chain-biccamera,ビックカメラ別館,,35.6601787,139.7021219,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4167164247,chain-biccamera,ビックカメラアウトレット町田店,,35.5426004,139.4477855,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4209481189,chain-biccamera,ビックカメラ,,35.729761,139.7142266,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4211791996,chain-biccamera,コジマ×ビックカメラ春日部店,,35.9868354,139.7426452,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4226199239,chain-biccamera,コジマ×ビックカメラ前,,36.5549447,139.7666524,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4430537895,chain-biccamera,ビックカメラ,,37.9118085,139.0633968,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4432364796,chain-biccamera,コジマ×ビックカメラ,,35.9773089,139.5800511,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4438842490,chain-biccamera,コジマ×ビックカメラ,,35.664886,139.368973,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4582336491,chain-biccamera,ビックカメラ,,34.3958742,132.474838,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4644026800,chain-biccamera,コジマ・ビックカメラ　郡山店,,37.3770058,140.3749778,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4757652123,chain-biccamera,コジマ×ビックカメラ,,38.283653,141.0031309,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4796393440,chain-biccamera,ビックカメラ,,35.5079436,139.6175859,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4807760607,chain-biccamera,ビックカメラ,,34.6440718,135.5113752,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-4974339999,chain-biccamera,コジマ×ビックカメラ,,35.7302016,139.6576487,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5172336922,chain-biccamera,ビックカメラ,,35.6522419,139.5431035,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5244649707,chain-biccamera,コジマ×ビックカメラ,,26.3139762,127.7957278,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5456166165,chain-biccamera,ビックカメラ,,35.6506828,139.4476014,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5495790021,chain-biccamera,コジマ×ビックカメラ,,35.7779094,139.8287908,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5511122743,chain-biccamera,コジマ×ビックカメラ,,34.6775969,135.0918529,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5584088421,chain-biccamera,コジマ ビックカメラ,,34.5935203,135.4810085,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5669457306,chain-biccamera,コジマ×ビックカメラ 四日市店,,34.9685473,136.6165267,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5712523022,chain-biccamera,コジマ電気 ビックカメラ,,35.1281399,136.8963763,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5738431670,chain-biccamera,ビックカメラ,,34.6667204,135.5026467,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5821897543,chain-biccamera,コジマ×ビックカメラ,,35.9580711,139.400911,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5875272051,chain-biccamera,ビックカメラ,,36.3218328,139.0167039,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5875272052,chain-biccamera,ビックカメラ,,34.9859777,135.755644,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5875272053,chain-biccamera,ビックカメラ,,35.4643915,139.6189222,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5875272054,chain-biccamera,ビックカメラ,,35.7315708,139.7135854,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5875272055,chain-biccamera,ビックカメラ,,35.7316023,139.7129671,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5875272057,chain-biccamera,ビックカメラ,,34.6659701,133.9195432,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5875272058,chain-biccamera,ビックカメラ,,35.6993424,139.4147899,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5875272064,chain-biccamera,ビックカメラ,,35.6998377,139.7717987,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-5922811409,chain-biccamera,コジマ×ビックカメラニトリホームズ宮原店,,35.9299009,139.6211628,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6002052986,chain-biccamera,コジマ×ビックカメラ,,35.7654317,139.6743035,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6030834917,chain-biccamera,コジマ×ビックカメラ,,36.9469614,140.9046403,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6138387814,chain-biccamera,ビックカメラ,,35.7008501,139.9855773,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6283955574,chain-biccamera,コジマ×ビックカメラ,,35.121891,138.8644184,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6403856557,chain-biccamera,コジマ×ビックカメラ,,34.7238669,135.3619292,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6433468485,chain-biccamera,コジマ･ビックカメラ さくら店,,36.6895328,139.9814625,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6568119694,chain-biccamera,ビックカメラ,,35.6755023,139.7630127,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6581331285,chain-biccamera,コジマ・ビックカメラ方木田店,,37.7395612,140.4494995,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6659674186,chain-biccamera,コジマ×ビックカメラ,,35.8611521,139.8048999,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6842635687,chain-biccamera,コジマ ビックカメラ,,38.3209622,140.8825467,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-6871040379,chain-biccamera,ビックカメラ,,35.7415479,139.8460329,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-7025236256,chain-biccamera,コジマ x ビックカメラ,,34.7449167,135.3975823,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-7331413240,chain-biccamera,ビックカメラ,,35.5783051,139.5569431,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-7394796286,chain-biccamera,コジマ×ビックカメラ,,35.4616465,139.5338693,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-7856386274,chain-biccamera,コジマ×ビックカメラ,,36.5745571,139.8489693,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-8010827963,chain-biccamera,ビックカメラ,,34.6332688,135.6059664,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-8263939595,chain-biccamera,コジマ×ビックカメラ,,35.7674111,139.6195675,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-8415255169,chain-biccamera,ビックカメラ,,35.6593573,139.6995413,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-8689442292,chain-biccamera,コジマ×ビックカメラ,,34.8379406,135.5739755,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-8691249587,chain-biccamera,コジマ×ビックカメラ,,35.8297197,139.7338306,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-8940373058,chain-biccamera,ビックカメラ,,39.6999669,141.1308296,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-9061002784,chain-biccamera,コジマ×ビックカメラ,,38.3278651,140.9715243,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-9581930522,chain-biccamera,ビックカメラ,,35.6913666,139.7026969,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-9982693224,chain-biccamera,ビックカメラ,,35.7225093,140.1171111,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-10031948382,chain-biccamera,ビックカメラ,,35.3681334,139.2836337,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-10113431697,chain-biccamera,ビックカメラ,,35.6715815,139.703863,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-10119949650,chain-biccamera,ビックカメラ,,35.8621142,139.9719912,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-10126471288,chain-biccamera,コジマ×ビックカメラ,,43.0191658,141.3873619,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-10162545157,chain-biccamera,ビックカメラ,,35.53127,139.4369057,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-10221305268,chain-biccamera,ビックカメラ名古屋駅西店前,,35.1704759,136.8798208,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-10289019629,chain-biccamera,ビックカメラ,,35.6118445,140.1156265,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-10299885500,chain-biccamera,コジマ×ビックカメラ,,35.5444682,139.5722819,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-11031464863,chain-biccamera,コジマ×ビックカメラ 静岡店,,34.995508,138.425166,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-11055763356,chain-biccamera,ビックカメラ,,32.7910156,130.6897265,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-11145980061,chain-biccamera,コジマ×ビックカメラ,,36.5595114,139.9000779,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-11602054322,chain-biccamera,コジマ×ビックカメラ,,35.8802079,139.522943,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-11983586227,chain-biccamera,コジマ×ビックカメラ,,35.2598221,136.9831713,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-12022996774,chain-biccamera,ビックカメラ,,35.7858248,139.4724643,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-12560713944,chain-biccamera,コジマ×ビックカメラ,,35.6386463,139.7923567,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-12560911581,chain-biccamera,ビックカメラ(株) 本社,,35.715226,139.7115448,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-12829762325,chain-biccamera,ビックカメラ8F駐輪場,,33.5876574,130.39866,,2025-09-06T12:10:00.439465+00:00
store-biccamera-osm-node-12860208956,chain-biccamera,ビックカメラ,,35.6851557,139.7741013,,2025-09-06T12:10:00.439465+00:00
store-azul-osm-node-5199974024,chain-azul,AZUL,,34.2759958,135.149212,,2025-09-06T12:13:12.290377+00:00
store-azul-osm-node-5584078136,chain-azul,AZUL by Moussy,,34.5943732,135.4815657,,2025-09-06T12:13:12.290377+00:00
store-azul-osm-node-7605896317,chain-azul,AZUL,,34.6732421,135.4992785,,2025-09-06T12:13:12.290377+00:00
store-azul-osm-node-10046832474,chain-azul,AZUL by moussy,,35.7956175,140.3181138,,2025-09-06T12:13:12.290377+00:00
store-azul-osm-node-12351011879,chain-azul,AZUL by moussy,,34.6323631,135.6060855,,2025-09-06T12:13:12.290377+00:00
store-moussy-osm-node-7087671123,chain-moussy,Azul by MOUSSY,,34.7178028,135.363472,,2025-09-07T01:53:38.409310+00:00
store-kojima-osm-node-652435034,chain-kojima,コジマ×ビックカメラ,,39.6998604,141.130959,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-775623287,chain-kojima,コジマ,,35.718173,139.5348903,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1500279453,chain-kojima,コジマ×ビックカメラ,,35.7323352,139.4648752,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1538969064,chain-kojima,コジマ,,34.9680613,138.4072803,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1610497723,chain-kojima,ビューティ コジマ,,35.5089063,139.4078184,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1712880010,chain-kojima,コジマ×ビックカメラ,,35.7275347,139.6138839,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1716400634,chain-kojima,コジマNEW,,34.7050805,135.5994133,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1735935352,chain-kojima,コジマ,,35.6653651,139.8353948,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1762132859,chain-kojima,コジマ,,34.8107013,135.452345,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1798214554,chain-kojima,コジマ,,35.715833,139.5973279,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1803454918,chain-kojima,コジマ×ビックカメラ,,35.6333334,138.5714377,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1880856472,chain-kojima,コジマ×ビックカメラ,,35.7400571,139.3306622,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1902291991,chain-kojima,コジマ,,35.7786767,139.6867662,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1936281244,chain-kojima,コジマ×ビックカメラ,,35.7163501,139.9778269,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1966664594,chain-kojima,コジマ×BIC CAMERA,,35.6506919,139.6600247,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1968783201,chain-kojima,コジマ,,37.7896566,140.4870849,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1980563312,chain-kojima,コジマ×ビックカメラ,,35.4932274,139.6484189,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1986905086,chain-kojima,コジマ電機 NEW東大和店 (kojima),,35.7474403,139.4342103,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-1996758954,chain-kojima,コジマ×ビックカメラ,,35.4450176,139.3946673,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-2009614194,chain-kojima,コジマ,,33.5463535,130.4444399,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-2126326659,chain-kojima,コジマ電機,,36.3949375,139.7271728,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-2143579578,chain-kojima,コジマ,,35.9516938,139.667589,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-2309537212,chain-kojima,コジマ×ビックカメラ,,35.596349,139.338371,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-2403132185,chain-kojima,コジマ×ビックカメラ,,35.8395669,139.5243133,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-2421607928,chain-kojima,コジマ,,35.6604923,139.3290397,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-2467422023,chain-kojima,コジマ×ビックカメラ,,35.7816681,139.6633029,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-2519709365,chain-kojima,コジマ×ビックカメラ,,41.8030098,140.7350977,,2025-09-07T02:12:36.510970+00:00
store-kojima-osm-node-2533388561,chain-kojima,コジマ×ビックカメラ,,35.8003112,139.5611207,,2025-09-07T02:12:36.510970+00:00
